Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Layout	RankOrientedMeet	MeetName	ПЕРВЕНСТВО ПЕНЗЕНСКОЙ ОБЛАСТИ ПО ПЛАВАНИЮ СРЕДИ ЮНОШЕЙ И ДЕВУШЕК
Meet	City	Пенза
Time	1	RunningTime	1123572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1124672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1125772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1126872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1127872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1128972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1130072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1131172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1132272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1133372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1134472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1135572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1136672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1137772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1138872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1139972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1141072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1142172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1143272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1144372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1145372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1146672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1147772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1148872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1149972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1151072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1152172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1153272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1154372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1155472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1156572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1157672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1158772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1159872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1160972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1162172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1163072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1164172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1165272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1166372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1167472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1168572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1169672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1170772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1171872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1172972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1174072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1175172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1176272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1177372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1178472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1179572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1180572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1181672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1182772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1183872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1184972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1186072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1187172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1188272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1189372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1190472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1191572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1192672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1193772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1194872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1195972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1197072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1198072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1199172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1200272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1201372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1202472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1203572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1204672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1205772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1206872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1207972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1209072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1210172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1211272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1212372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1213472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1214572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1215572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1216672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1217772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1218872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1219972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1221072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1222172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1223272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1224372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1225472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1226572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1227672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1228772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1229872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1230972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1232072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1233872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1234172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1235272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1236372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1237472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1238572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1239672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1240772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1241872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1242972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1244072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1245172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1246272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1247372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1248472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1249572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1250572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1251672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1252772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1253872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1254972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1256072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1257172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1258272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1259372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1260472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1261572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1262672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1263772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1264872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1265972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1267072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1268072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1269172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1270272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1271372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1272472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1273572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1274672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1275772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1276872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1277972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1279072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1280172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1281272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1282372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1283472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1284572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1285572	Rank	-1	Lap	2	Points	0.00
Layout	LaneOrientedMeet	MeetName	ПЕРВЕНСТВО ПЕНЗЕНСКОЙ ОБЛАСТИ ПО ПЛАВАНИЮ СРЕДИ ЮНОШЕЙ И ДЕВУШЕК
Meet	City	Пенза
Meet	Nation	RUS
Meet	Date	132383493
Session	SessionNumber	2
Session	SessionName	12:00:00
Event	EventName	15
Event	Discipline	100m баттерфляй
Event	StartTime	438000000
Heat	HeatNumber	1
Heat	HeatName	Заплыв 1
Heat	Description	
Heat	StartTime	438000000
Heat	DistanceM	100
Heat	SpeedMS	0.00
Heat	Laps	2
Competitor	4	FirstName	Анастасия
Competitor	4	LastName	Ордина
Competitor	4	Code	кмс
Competitor	4	Birthday	131532803
Competitor	4	Gender	F
Competitor	4	Nation	RUS
Competitor	4	TeamName	
Competitor	4	Class	
Competitor	4	ClubName	ПО СШОРввс
Competitor	4	RelayName	
Competitor	4	HorseName	
Competitor	4	Sponsor	
Time	4	LaneTime	668408	Rank	1	Lap	2	Points	0.00
Competitor	5	FirstName	Валерия
Competitor	5	LastName	Старостина
Competitor	5	Code	1
Competitor	5	Birthday	131468061
Competitor	5	Gender	F
Competitor	5	Nation	RUS
Competitor	5	TeamName	
Competitor	5	Class	
Competitor	5	ClubName	ПО СШОРввс
Competitor	5	RelayName	
Competitor	5	HorseName	
Competitor	5	Sponsor	
Time	5	LaneTime	727810	Rank	2	Lap	2	Points	0.00
Competitor	3	FirstName	Алина
Competitor	3	LastName	Фам
Competitor	3	Code	2
Competitor	3	Birthday	131533597
Competitor	3	Gender	F
Competitor	3	Nation	RUS
Competitor	3	TeamName	
Competitor	3	Class	
Competitor	3	ClubName	ПО СШОРввс
Competitor	3	RelayName	
Competitor	3	HorseName	
Competitor	3	Sponsor	
Time	3	LaneTime	771329	Rank	3	Lap	2	Points	0.00
Competitor	6	FirstName	Ксения
Competitor	6	LastName	Веселова
Competitor	6	Code	2
Competitor	6	Birthday	131465491
Competitor	6	Gender	F
Competitor	6	Nation	RUS
Competitor	6	TeamName	
Competitor	6	Class	
Competitor	6	ClubName	Мокшанский р-н ДЮСШ
Competitor	6	RelayName	
Competitor	6	HorseName	
Competitor	6	Sponsor	
Time	6	LaneTime	778243	Rank	4	Lap	2	Points	0.00
Competitor	2	FirstName	Дарья
Competitor	2	LastName	Безбокова
Competitor	2	Code	2
Competitor	2	Birthday	131531785
Competitor	2	Gender	F
Competitor	2	Nation	RUS
Competitor	2	TeamName	
Competitor	2	Class	
Competitor	2	ClubName	ПО СШввс
Competitor	2	RelayName	
Competitor	2	HorseName	
Competitor	2	Sponsor	
Time	2	LaneTime	783044	Rank	5	Lap	2	Points	0.00
Time	1	RunningTime	1286672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1287772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1288872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1289972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1291072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1292172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1293272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1294372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1295472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1296572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1297672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1298772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1299872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1300972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1302072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1303072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1304172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1305272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1306372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1307472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1308572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1309672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1310772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1311872	Rank	-1	Lap	2	Points	0.00
Time	1	Ready	0	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
